NCM Code,Year,imports_usd_2025,Forecast,Type,horizon,lower_80,upper_80,lower_95,upper_95
25262000,2009,5.102534763192363,,Historical,,,,,
25262000,2010,6.326408205071174,,Historical,,,,,
25262000,2011,7.263144514926269,,Historical,,,,,
25262000,2012,8.985958414758226,,Historical,,,,,
25262000,2013,10.592081831655626,,Historical,,,,,
25262000,2014,10.20554795051872,,Historical,,,,,
25262000,2015,6.85914070308037,,Historical,,,,,
25262000,2016,4.951326853437608,,Historical,,,,,
25262000,2017,8.179582369769909,,Historical,,,,,
25262000,2018,10.923909964596765,,Historical,,,,,
25262000,2019,9.11650618550636,,Historical,,,,,
25262000,2020,7.612288627797891,,Historical,,,,,
25262000,2021,8.508311790128056,,Historical,,,,,
25262000,2022,9.39427924877757,,Historical,,,,,
25262000,2023,9.667773890384703,,Historical,,,,,
25262000,2024,8.356954251548506,,Historical,,,,,
25262000,2025,8.021991,,Historical,,,,,
25309090,1997,2.848130430168224,,Historical,,,,,
25309090,1998,2.5114970941042944,,Historical,,,,,
25309090,1999,1.8222456907743094,,Historical,,,,,
25309090,2000,2.4580198482984903,,Historical,,,,,
25309090,2001,2.814579860525127,,Historical,,,,,
25309090,2002,4.408353508904947,,Historical,,,,,
25309090,2003,3.1315063168858694,,Historical,,,,,
25309090,2004,3.534768822525145,,Historical,,,,,
25309090,2005,3.5886638386277516,,Historical,,,,,
25309090,2006,3.9205311478373015,,Historical,,,,,
25309090,2007,4.739219520140637,,Historical,,,,,
25309090,2008,6.316728221014107,,Historical,,,,,
25309090,2009,7.263700784745754,,Historical,,,,,
25309090,2010,7.324842541370106,,Historical,,,,,
25309090,2011,8.937709262324452,,Historical,,,,,
25309090,2012,6.648512628997273,,Historical,,,,,
25309090,2013,7.49554067142434,,Historical,,,,,
25309090,2014,6.778317462933394,,Historical,,,,,
25309090,2015,8.029925378285101,,Historical,,,,,
25309090,2016,5.707550245351178,,Historical,,,,,
25309090,2017,7.18272931786472,,Historical,,,,,
25309090,2018,7.087088455371614,,Historical,,,,,
25309090,2019,5.9572293329812975,,Historical,,,,,
25309090,2020,5.266977578310041,,Historical,,,,,
25309090,2021,7.3751869642285115,,Historical,,,,,
25309090,2022,5.224485129589448,,Historical,,,,,
25309090,2023,4.498165044289174,,Historical,,,,,
25309090,2024,5.8059606772982155,,Historical,,,,,
25309090,2025,4.70907,,Historical,,,,,
26180000,1997,0.0022505921869158878,,Historical,,,,,
26180000,1998,0.0,,Historical,,,,,
26180000,1999,0.0,,Historical,,,,,
26180000,2000,0.00015891495354239258,,Historical,,,,,
26180000,2001,0.00034175767363071706,,Historical,,,,,
26180000,2002,6.084525847693163e-05,,Historical,,,,,
26180000,2003,0.0,,Historical,,,,,
26180000,2004,1.666800657940709,,Historical,,,,,
26180000,2005,2.2408815315514587,,Historical,,,,,
26180000,2006,2.016663088740079,,Historical,,,,,
26180000,2007,2.3976308283994556,,Historical,,,,,
26180000,2008,2.5772381771317634,,Historical,,,,,
26180000,2009,6.942517109048789,,Historical,,,,,
26180000,2010,6.287523639679716,,Historical,,,,,
26180000,2011,3.1154170736555242,,Historical,,,,,
26180000,2012,9.468943026128732,,Historical,,,,,
26180000,2013,18.272458805148588,,Historical,,,,,
26180000,2014,28.954256269963164,,Historical,,,,,
26180000,2015,19.81257028903412,,Historical,,,,,
26180000,2016,3.3248015534213584,,Historical,,,,,
26180000,2017,3.616133596862761,,Historical,,,,,
26180000,2018,0.7527179063108554,,Historical,,,,,
26180000,2019,1.0560259800083704,,Historical,,,,,
26180000,2020,0.0,,Historical,,,,,
26180000,2021,0.004142950293390412,,Historical,,,,,
26180000,2022,0.0,,Historical,,,,,
26180000,2023,0.0009477550885783486,,Historical,,,,,
26180000,2024,0.008768815584862713,,Historical,,,,,
26180000,2025,0.00109,,Historical,,,,,
27101241,1997,0.0,,Historical,,,,,
27101241,1998,0.0,,Historical,,,,,
27101241,1999,0.0,,Historical,,,,,
27101241,2000,0.0,,Historical,,,,,
27101241,2001,0.0,,Historical,,,,,
27101241,2002,0.0,,Historical,,,,,
27101241,2003,0.0,,Historical,,,,,
27101241,2004,0.0,,Historical,,,,,
27101241,2005,0.0,,Historical,,,,,
27101241,2006,0.0,,Historical,,,,,
27101241,2007,0.0,,Historical,,,,,
27101241,2008,0.0,,Historical,,,,,
27101241,2009,0.0,,Historical,,,,,
27101241,2010,0.0,,Historical,,,,,
27101241,2011,0.0,,Historical,,,,,
27101241,2012,5534.191337369543,,Historical,,,,,
27101241,2013,6082.090243107809,,Historical,,,,,
27101241,2014,6014.257508830372,,Historical,,,,,
27101241,2015,3503.864008770788,,Historical,,,,,
27101241,2016,3227.1682605102806,,Historical,,,,,
27101241,2017,4507.01661089918,,Historical,,,,,
27101241,2018,4624.2561654226765,,Historical,,,,,
27101241,2019,3667.596218601411,,Historical,,,,,
27101241,2020,1420.4163833811663,,Historical,,,,,
27101241,2021,3705.5210462466616,,Historical,,,,,
27101241,2022,4169.681074187617,,Historical,,,,,
27101241,2023,2800.2434935715974,,Historical,,,,,
27101241,2024,2697.6017296907826,,Historical,,,,,
27101241,2025,1972.44789,,Historical,,,,,
27101919,1997,0.0,,Historical,,,,,
27101919,1998,0.0,,Historical,,,,,
27101919,1999,0.0,,Historical,,,,,
27101919,2000,0.0,,Historical,,,,,
27101919,2001,0.0,,Historical,,,,,
27101919,2002,50.5482632717343,,Historical,,,,,
27101919,2003,53.34522547917934,,Historical,,,,,
27101919,2004,67.17884879223928,,Historical,,,,,
27101919,2005,98.09554745462364,,Historical,,,,,
27101919,2006,72.8547555118254,,Historical,,,,,
27101919,2007,66.91724424830954,,Historical,,,,,
27101919,2008,170.91352952997403,,Historical,,,,,
27101919,2009,89.85834198002209,,Historical,,,,,
27101919,2010,203.64359214457295,,Historical,,,,,
27101919,2011,270.6155083874117,,Historical,,,,,
27101919,2012,198.38293711769907,,Historical,,,,,
27101919,2013,176.6570244875964,,Historical,,,,,
27101919,2014,179.26080282796448,,Historical,,,,,
27101919,2015,129.6607411097516,,Historical,,,,,
27101919,2016,106.76663796617183,,Historical,,,,,
27101919,2017,148.33920374747063,,Historical,,,,,
27101919,2018,170.3606372568427,,Historical,,,,,
27101919,2019,106.63303547061491,,Historical,,,,,
27101919,2020,88.53548309966733,,Historical,,,,,
27101919,2021,118.73323542653061,,Historical,,,,,
27101919,2022,230.0876077967641,,Historical,,,,,
27101919,2023,150.01187464206012,,Historical,,,,,
27101919,2024,235.04041980179412,,Historical,,,,,
27101919,2025,137.482272,,Historical,,,,,
27101931,1997,0.0,,Historical,,,,,
27101931,1998,0.0,,Historical,,,,,
27101931,1999,0.0,,Historical,,,,,
27101931,2000,0.0,,Historical,,,,,
27101931,2001,0.0,,Historical,,,,,
27101931,2002,79.48462717095052,,Historical,,,,,
27101931,2003,94.14343290758694,,Historical,,,,,
27101931,2004,125.53344958385388,,Historical,,,,,
27101931,2005,201.6899093729595,,Historical,,,,,
27101931,2006,256.29360829258434,,Historical,,,,,
27101931,2007,387.73083674009604,,Historical,,,,,
27101931,2008,733.8849672981937,,Historical,,,,,
27101931,2009,321.42482869202047,,Historical,,,,,
27101931,2010,804.3404107255337,,Historical,,,,,
27101931,2011,965.0412065281032,,Historical,,,,,
27101931,2012,853.1698165460901,,Historical,,,,,
27101931,2013,783.660590292187,,Historical,,,,,
27101931,2014,636.6785543965261,,Historical,,,,,
27101931,2015,452.5515765526608,,Historical,,,,,
27101931,2016,352.6154929964543,,Historical,,,,,
27101931,2017,330.05377020570336,,Historical,,,,,
27101931,2018,558.3648915767859,,Historical,,,,,
27101931,2019,498.4526229044735,,Historical,,,,,
27101931,2020,461.7077757059051,,Historical,,,,,
27101931,2021,946.1151268687677,,Historical,,,,,
27101931,2022,986.5024929321318,,Historical,,,,,
27101931,2023,899.3559030205315,,Historical,,,,,
27101931,2024,792.5269042136989,,Historical,,,,,
27101931,2025,629.389866,,Historical,,,,,
27101932,1997,0.0,,Historical,,,,,
27101932,1998,0.0,,Historical,,,,,
27101932,1999,0.0,,Historical,,,,,
27101932,2000,0.0,,Historical,,,,,
27101932,2001,0.0,,Historical,,,,,
27101932,2002,32.63283862133963,,Historical,,,,,
27101932,2003,41.960633370923915,,Historical,,,,,
27101932,2004,61.49753822556907,,Historical,,,,,
27101932,2005,70.858871284511,,Historical,,,,,
27101932,2006,83.61823782366567,,Historical,,,,,
27101932,2007,109.97229077880505,,Historical,,,,,
27101932,2008,163.1358763314631,,Historical,,,,,
27101932,2009,119.5077350649445,,Historical,,,,,
27101932,2010,126.68554346307829,,Historical,,,,,
27101932,2011,149.11540468643943,,Historical,,,,,
27101932,2012,146.44591459885277,,Historical,,,,,
27101932,2013,115.71536647590756,,Historical,,,,,
27101932,2014,111.58668051500828,,Historical,,,,,
27101932,2015,79.61643041532885,,Historical,,,,,
27101932,2016,67.9731362487969,,Historical,,,,,
27101932,2017,74.54776931867657,,Historical,,,,,
27101932,2018,81.78172612516178,,Historical,,,,,
27101932,2019,72.8233763907501,,Historical,,,,,
27101932,2020,63.06468558771846,,Historical,,,,,
27101932,2021,79.65609895634572,,Historical,,,,,
27101932,2022,79.02123084746887,,Historical,,,,,
27101932,2023,85.35769929670957,,Historical,,,,,
27101932,2024,80.13286983040845,,Historical,,,,,
27101932,2025,100.952806,,Historical,,,,,
27101999,1997,0.0,,Historical,,,,,
27101999,1998,0.0,,Historical,,,,,
